CID,Smiles,Density,Temp
3080,C(C(CS)S)O,1.2463,20
3080,C(C(CS)S)O,1.2385,25
3082,CNC(=O)CSP(=S)(OC)OC,1.277,65
3082,CNC(=O)CSP(=S)(OC)OC,1.277,65
3082,CNC(=O)CSP(=S)(OC)OC,1.3,
3082,CNC(=O)CSP(=S)(OC)OC,1.277,65
3086,COC(=O)OC(=O)OC,1.25E-06,25
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,1.27,20
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,1.3,
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,1.3,
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,1.3,
3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,1.3,
3118,CCOP(=S)(OCC)SCCSCC,1.144,
3118,CCOP(=S)(OCC)SCCSCC,1.144,20
3118,CCOP(=S)(OCC)SCCSCC,1.14,
3118,CCOP(=S)(OCC)SCCSCC,1.14,
3120,CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,1.48,
3121,CCCC(CCC)C(=O)O,0.922,0
3121,CCCC(CCC)C(=O)O,0.904,25
3224,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1.745,20
3224,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1.745,20
3224,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1.7,
3224,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1.74,
3224,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1.74,
3226,C(C(OC(F)F)(F)F)(F)Cl,1.52,25
3226,C(C(OC(F)F)(F)F)(F)Cl,1.5121,25
3226,C(C(OC(F)F)(F)F)(F)Cl,1.52,25
3283,CCOCC,0.714,20
3283,CCOCC,0.7134,20
3283,CCOCC,0.71,
3283,CCOCC,0.71,
3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1.2225000000000001,20
3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1.22,20
3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1.2225000000000001,
3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1.22,
3289,CCCSP(=O)(OCC)SCCC,1.094,20
3289,CCCSP(=O)(OCC)SCCC,1.094,20
3293,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,1.0299999999999998,25
3293,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,1.0299999999999998,25
3301,C(CN)N,0.898,25
3301,C(CN)N,0.898,25
3301,C(CN)N,0.91,
3301,C(CN)N,0.91,
3314,COC1=C(C=CC(=C1)CC=C)O,1.0652,20
3314,COC1=C(C=CC(=C1)CC=C)O,1.0652,20
3314,COC1=C(C=CC(=C1)CC=C)O,1.0670000000000002,
3346,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,1.25,20
3346,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,1.25,20
3346,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,1.25,
3346,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,1.25,
3347,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,1.17,23
3352,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,1.5514999999999999,20
3444,C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,1.72,
3485,C(CC=O)CC=O,1.093,20
3485,C(CC=O)CC=O,0.72,
3485,C(CC=O)CC=O,1.33,
3485,C(CC=O)CC=O,1.1,
3485,C(CC=O)CC=O,1.1,
3496,C(C(=O)O)NCP(=O)(O)O,1.74,
3496,C(C(=O)O)NCP(=O)(O)O,1.705,20
3496,C(C(=O)O)NCP(=O)(O)O,1.7,
3562,C(C(F)(F)F)(Cl)Br,1.871,20
3562,C(C(F)(F)F)(Cl)Br,1.871,20
3562,C(C(F)(F)F)(Cl)Br,1.87,
3562,C(C(F)(F)F)(Cl)Br,1.87,
3589,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,1.66,20
3589,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,1.57,9
3589,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,1.6,
3589,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,1.66,
3589,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,1.66,
3607,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,0.8889,20
3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,1.693,
3724,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,1.266,
3763,C(C(F)(F)F)(OC(F)F)Cl,1.45,
3776,CC(C)O,0.785,20
3776,CC(C)O,0.78509,25
3776,CC(C)O,0.785,
3776,CC(C)O,0.79,
3776,CC(C)O,0.79,
3893,CCCCCCCCCCCC(=O)O,0.883,
3893,CCCCCCCCCCCC(=O)O,0.8679,50
4004,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1.234,25
4004,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1.2076,20
4004,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1.234,25
4004,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1.21,
4033,CN(CCCl)CCCl,1.118,25
4033,CN(CCCl)CCCl,1.118,25
4093,CC(=C)C(=O)O,1.015,20
4093,CC(=C)C(=O)O,1.02,
4093,CC(=C)C(=O)O,1.0153,20
4093,CC(=C)C(=O)O,1.015,20
4093,CC(=C)C(=O)O,1.02,
4096,COP(=O)(N)SC,1.31,44.5
4096,COP(=O)(N)SC,1.27,20
4101,C1N2CN3CN1CN(C2)C3,1.35,20
4101,C1N2CN3CN1CN(C2)C3,1.3394,22
4101,C1N2CN3CN1CN(C2)C3,1.33,
4115,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,1.41,25
4115,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,1.41,25
4115,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,1.4,
4115,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,1.41,
4115,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,1.41,
4116,COC(C(Cl)Cl)(F)F,1.426,20
4116,COC(C(Cl)Cl)(F)F,1.4262,20
4130,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],1.358,20
4130,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],1.358,20
4130,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],1.4,
4130,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],1.36,
4130,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],1.36,
4133,COC(=O)C1=CC=CC=C1O,1.174,
4133,COC(=O)C1=CC=CC=C1O,1.184,25
4133,COC(=O)C1=CC=CC=C1O,1.1804999999999999,
4156,COS(=O)(=O)C,1.2943,20
4156,COS(=O)(=O)C,1.2943,20
4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,1.12,
4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,1.12,20
4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,1.12,
4276,COC1=CC(=CC2=C1OCO2)CC=C,1.1416,20
4276,COC1=CC(=CC2=C1OCO2)CC=C,1.1440000000000001,
4284,CCN(CC)C(=O)C1=CC=CC(=C1)C,0.996,20
4284,CCN(CC)C(=O)C1=CC=CC(=C1)C,0.996,20
4420,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,1.97,20
4420,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,1.96,25
4420,COP(=O)(OC)OC(C(Cl)(Cl)Br)Br,1.97,20
4510,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],1.5918,25
4510,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],1.6,
4510,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],1.6,
4618,CCS(=O)CCSP(=O)(OC)OC,1.289,20
4618,CCS(=O)CCSP(=O)(OC)OC,1.289,20
4632,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,1.32,25
4650,C1=CC(=O)C=CC1=O,1.318,20
4650,C1=CC(=O)C=CC1=O,1.318,20
4650,C1=CC(=O)C=CC1=O,1.32,
4680,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,1.337,20
4684,C1=CC(=CC=C1O)Cl,1.31,20
4684,C1=CC(=CC=C1O)Cl,1.2238,78
4684,C1=CC(=CC=C1O)Cl,1.3,
4685,C1=CC(=CC=C1Cl)Cl,1.458,20
4685,C1=CC(=CC=C1Cl)Cl,1.2475,25
4685,C1=CC(=CC=C1Cl)Cl,1.2,
4685,C1=CC(=CC=C1Cl)Cl,1.458,
4685,C1=CC(=CC=C1Cl)Cl,1.25,
4690,CN1C(=O)N(OC1=O)C2=CC(=C(C=C2)Cl)Cl,1.24,25
4764,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,1.299,25
4764,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,1.277,32
4765,C1=CC(=CC=C1O)S(=O)(=O)O,1.337,
4767,CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,1.06,20
4790,CCOP(=S)(OCC)SCSCC,1.156,25
4790,CCOP(=S)(OCC)SCSCC,1.156,25
4790,CCOP(=S)(OCC)SCSCC,1.16,25
4793,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,1.338,20
4793,CCOP(=S)(OCC)SCN1C2=C(C=C(C=C2)Cl)OC1=O,1.4,
4837,C1CNCCN1,1.1,20
4837,C1CNCCN1,1.1,
4837,C1CNCCN1,1.1,
4873,[Cl-].[K+],1.984,
4873,[Cl-].[K+],1.988,
4875,[K+].[I-],3.13,15
4875,[K+].[I-],3.12,
4928,CC(C)NC1=NC(=NC(=N1)OC)NC(C)C,1.088,20
4929,CC(C)NC1=NC(=NC(=N1)SC)NC(C)C,1.157,20
4931,CC(C)N(C1=CC=CC=C1)C(=O)CCl,1.242,25
4933,CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,1.25,25
4936,CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,1.1,20
4936,CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C,1.1,20
4937,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,1.162,20
4937,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,1.162,
4943,CC(C)C1=C(C(=CC=C1)C(C)C)O,0.955,20
4944,CC(C)OC1=CC=CC=C1OC(=O)NC,1.12,20
4947,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,1.21,
4947,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,1.21,
4970,CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3,1.399,
4992,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,1.074,21.38888888888889
5053,CC(=CC1C(C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,0.963,20
5054,C1=CC(=CC(=C1)O)O,1.2,20
5054,C1=CC(=CC(=C1)O)O,1.278,20
5054,C1=CC(=CC(=C1)O)O,1.28,
5054,C1=CC(=CC(=C1)O)O,1.27,20
5054,C1=CC(=CC(=C1)O)O,1.27,
5099,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,1.547,
5125,CCCCSP(=O)(SCCCC)SCCCC,1.057,20
5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,0.828,
5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,0.828,25
5144,C=CCC1=CC2=C(C=C1)OCO2,1.1,20
5144,C=CCC1=CC2=C(C=C1)OCO2,1.1,20
5144,C=CCC1=CC2=C(C=C1)OCO2,1.097,
5147,C1=CC=C(C(=C1)C(=O)N)O,1.175,140
5147,C1=CC=C(C(=C1)C(=O)N)O,1.175,140
5192,C(CCCCC(=O)O)CCCC(=O)O,1.2075,20
5192,C(CCCCC(=O)O)CCCC(=O)O,1.2,
5216,CCNC1=NC(=NC(=N1)Cl)NCC,1.302,20
5216,CCNC1=NC(=NC(=N1)Cl)NCC,1.33,22
5216,CCNC1=NC(=NC(=N1)Cl)NCC,1.3,
5216,CCNC1=NC(=NC(=N1)Cl)NCC,1.302,
5234,[Na+].[Cl-],2.17,25
5235,[F-].[Na+],2.79,20
5235,[F-].[Na+],2.78,
5235,[F-].[Na+],2.78,
5237,C(C(=O)O)F,1.3693,36.111111111111114
5237,C(C(=O)O)F,1.3693,36
5238,[Na+].[I-],3.67,
5281,CCCCCCCCCCCCCCCCCC(=O)O,0.86,20
5281,CCCCCCCCCCCCCCCCCC(=O)O,0.9408,20
5281,CCCCCCCCCCCCCCCCCC(=O)O,0.86,
5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,1.4655,
5333,C1=CC(=CC=C1N)S(=O)(=O)N,1.08,20
5333,C1=CC(=CC=C1N)S(=O)(=O)N,1.08,25
5392,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,1.32,
5392,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,1.3,
5392,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,1.3,
5392,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,1.32,
5429,CN1C=NC2=C1C(=O)NC(=O)N2C,1.522,20
5447,C(CSCCO)O,1.1793,25
5455,CN(C)C(=S)SSC(=S)N(C)C,1.43,20
5455,CN(C)C(=S)SSC(=S)N(C)C,1.3,
5455,CN(C)C(=S)SSC(=S)N(C)C,1.3,
5455,CN(C)C(=S)SSC(=S)N(C)C,1.43,
5455,CN(C)C(=S)SSC(=S)N(C)C,1.29,
5497,CCN(CC)C(=O)C1=CN=CC=C1,1.062,25
5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,1.245,25
5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,1.245,25
5541,CC(=O)OCC(COC(=O)C)OC(=O)C,1.1583,20
5541,CC(=O)OCC(COC(=O)C)OC(=O)C,1.1564999999999999,
5543,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,1.273,25
5558,C(Br)(Br)Br,2.8912,20
5558,C(Br)(Br)Br,2.8788,25
5558,C(Br)(Br)Br,2.89,
5558,C(Br)(Br)Br,2.89,
5561,C(CCl)N(CCCl)CCCl,1.2347,
5561,C(CCl)N(CCCl)CCCl,1.2347,4
5565,C(CNCCNCCN)N,0.982,20
5565,C(CNCCNCCN)N,0.9818,20
5565,C(CNCCNCCN)N,0.98,
5565,C(CNCCNCCN)N,0.982,
5569,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],1.294,25
5569,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],1.36,22
5634,C=CCCCCCCCCC(=O)O,0.9135,
5641,CCOC(=O)N,0.9862,21.11111111111111
5641,CCOC(=O)N,0.9813,
5727,Cl[Zn]Cl,2.91,25
5727,Cl[Zn]Cl,2.91,25
5727,Cl[Zn]Cl,2.907,25
5727,Cl[Zn]Cl,2.91,25
5756,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,1.27,25
5780,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,1.49,15
5780,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,1.5,
5781,C1(=O)C(=O)NC(=O)NC1=O,1.07,
5793,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,1.544,
5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,1.0550000000000002,20
5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,1.06,20
5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,1.0550000000000002,
5801,C1=CC=C(C(=C1)N)O,1.328,
5801,C1=CC=C(C(=C1)N)O,1.328,25
5801,C1=CC=C(C(=C1)N)O,1.3,
5826,C[C@@H](CC1=CC=CC=C1)N,0.949,15
5853,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,1.73,20
5853,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,1.73,20
5853,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,1.73,
5870,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,1.236,25
5889,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,1.282,
5889,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,1.282,
5921,CCN(CC)N=O,0.9422,20
5921,CCN(CC)N=O,0.9422,20
5921,CCN(CC)N=O,0.9422,
5936,CC(C)OP(=O)(OC(C)C)F,1.055,
5936,CC(C)OP(=O)(OC(C)C)F,1.055,
5942,C(CN)CNCCCN,0.9307,20
5943,C(Cl)(Cl)(Cl)Cl,1.59,20
5943,C(Cl)(Cl)(Cl)Cl,1.594,20
5943,C(Cl)(Cl)(Cl)Cl,1.59,
5943,C(Cl)(Cl)(Cl)Cl,1.59,
5948,CCCC[SnH](CCCC)CCCC,1.103,20
5950,C[C@@H](C(=O)O)N,1.432,22
5951,C([C@@H](C(=O)O)N)O,1.6,22
5960,C([C@@H](C(=O)O)N)C(=O)O,1.6603,13
5960,C([C@@H](C(=O)O)N)C(=O)O,1.7,
5961,C(CC(=O)N)[C@@H](C(=O)O)N,1.364,
5963,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],1.07,20
5963,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],1.07,20
5971,C=CCN=C=S,1.0126,20
5971,C=CCN=C=S,1.0126,20
5971,C=CCN=C=S,1.0165,
5976,CN(C)N,0.7914,21.999999999999996
5976,CN(C)N,0.782,25
5976,CN(C)N,0.79,
5976,CN(C)N,0.79,
5987,NS(=O)(=O)O,2.15,
5988,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,1.59,20
5988,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,1.5805,17
5988,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,1.6,
5988,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,1.59,
5988,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,1.59,
5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1.171,20
5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1.166,23
5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1.171,
5997,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,1.067,20
6028,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,1.839,25
6028,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,1.839,25
6028,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,1.8,
6028,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,1.6,
6049,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,0.86,20
6050,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,1.032,20
6050,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,1.0354999999999999,
6051,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,1.05,
6054,C1=CC=C(C=C1)CCO,1.0202,20
6054,C1=CC=C(C=C1)CCO,1.02,
6054,C1=CC=C(C=C1)CCO,1.0185,
6055,CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O,1.15,25
6061,CNN,0.874,25
6061,CNN,0.874,25
6061,CNN,0.874,25
6101,CC1=CC=C(C=C1)S(=O)(=O)O,1.45,25
6106,CC(C)C[C@@H](C(=O)O)N,1.293,18
6108,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],1.55,32.22222222222222
6108,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],1.5997,
6108,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],1.61,
6113,CCOS(=O)(=O)C,1.1452,22.22222222222222
6115,C1=CC=C(C=C1)N,1.022,20
6115,C1=CC=C(C=C1)N,1.0217,20
6115,C1=CC=C(C=C1)N,1.02,
6115,C1=CC=C(C=C1)N,1.02,
6116,CC(=O)[O-].CC(=O)[O-].[Ca+2],1.5,
6124,CN(C)N=O,1.0048,20
6124,CN(C)N=O,1.0048,20
6124,CN(C)N=O,1.005,
6124,CN(C)N=O,1.005,
6125,C(=O)(C(=O)[O-])[O-].[Na+].[Na+],2.27,20
6128,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,1.18,20
6129,CNC(=O)OC1=CC=CC2=CC=CC=C21,1.23,20
6129,CNC(=O)OC1=CC=CC2=CC=CC=C21,1.228,25
6129,CNC(=O)OC1=CC=CC2=CC=CC=C21,1.2,
6129,CNC(=O)OC1=CC=CC2=CC=CC=C21,1.23,
6129,CNC(=O)OC1=CC=CC2=CC=CC=C21,1.23,
6137,CSCC[C@@H](C(=O)O)N,1.178,20
6144,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],6.9,
6163,CCOS(=O)(=O)OCC,1.1803,20
6163,CCOS(=O)(=O)OCC,1.172,25
6184,CCCCCC=O,0.83,20
6184,CCCCCC=O,0.8335,20
6184,CCCCCC=O,0.8125,
6212,C(Cl)(Cl)Cl,1.4832,20
6212,C(Cl)(Cl)Cl,1.4788,25
6212,C(Cl)(Cl)Cl,1.48,
6212,C(Cl)(Cl)Cl,1.48,
6214,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,2.091,20
6214,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,2.0910000000000004E-06,20
6214,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,2.09,
6214,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl,2.09,
6228,CN(C)C=O,0.95,20
6228,CN(C)C=O,0.9445,25
6228,CN(C)C=O,0.95,
6228,CN(C)C=O,0.95,
6251,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,1.489,20
6251,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,1.52,20
6264,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])F,1.482,20
6265,CC1=CC(=C(C=C1)COC(=O)C2C(C2(C)C)C=C(C)C)C,0.986,20
6276,CCCCCO,0.818,15
6276,CCCCCO,0.8146,20
6276,CCCCCO,0.813,
6277,CC(=O)[O-].CC(=O)[O-].[Co+2],1.71,20
6278,CC(Cl)(Cl)Cl,1.31,20
6278,CC(Cl)(Cl)Cl,1.3376,20
6278,CC(Cl)(Cl)Cl,1.31,
6278,CC(Cl)(Cl)Cl,1.34,
6287,CC(C)[C@@H](C(=O)O)N,1.23,25
6294,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,1.385,
6318,C1=CC(=CC=C1C(=O)O)Cl,1.541,23.88888888888889
6318,C1=CC(=CC=C1C(=O)O)Cl,1.5,
6319,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC3=CC=CC=C3,1.21,
6319,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC3=CC=CC=C3,1.2,
6323,CBr,1.73,0
6323,CBr,1.6755,20
6323,CBr,1.73,
6323,CBr,1.73,
6323,CBr,3.36,
6324,CC,0.546,-88.60000000000001
6324,CC,1.0493,0
6325,C=C,0.569,-103.80000000000001
6325,C=C,0.569,-103.80000000000001
6326,C#C,0.613,-80
6326,C#C,1,
6326,C#C,0.91,
6327,CCl,0.997,-24
6327,CCl,0.911,25
6327,CCl,0.997,-24
6327,CCl,1.78,
6328,CI,2.279,20
6328,CI,2.28,20
6328,CI,2.28,
6328,CI,2.28,
6329,CN,0.693,-6.5
6329,CN,0.6624,25
6329,CN,0.693,-6.5
6329,CN,0.7,
6329,CN,1.08,
6332,CCBr,1.46,20
6332,CCBr,1.4604,20
6332,CCBr,1.46,
6332,CCBr,1.46,
6333,C(Cl)Br,1.93,25
6333,C(Cl)Br,1.9344,20
6333,C(Cl)Br,1.93,
6333,C(Cl)Br,1.93,
6334,CCC,0.59,-50
6334,CCC,0.493,25
6334,CCC,0.59,-50
6334,CCC,1.55,
6335,CC#C,0.607,25
6335,CC#C,1.41,
6337,CCCl,0.906,12.200000000000001
6337,CCCl,0.9214,0
6337,CCCl,0.92,
6337,CCCl,0.92,
6337,CCCl,2.23,
6338,C=CCl,0.969,-13
6338,C=CCl,0.9106,20
6338,C=CCl,0.969,-13
6338,C=CCl,2.21,
6339,C=CF,0.707,0
6339,C=CF,0.636,
6339,C=CF,0.707,0
6339,C=CF,1.6,
6341,CCN,0.687,15
6341,CCN,0.689,15
6341,CCN,0.684,
6341,CCN,0.69,
6341,CCN,0.69,
6341,CCN,1.61,
6342,CC#N,0.787,20
6342,CC#N,0.787,
6342,CC#N,0.78,
6343,CCS,0.826,20
6343,CCS,0.8315,25
6343,CCS,0.836,
6343,CCS,0.826,
6343,CCS,0.84,
6344,C(Cl)Cl,1.322,20
6344,C(Cl)Cl,1.3255,
6344,C(Cl)Cl,1.33,
6344,C(Cl)Cl,1.33,
6345,C(F)F,0.961,25
6348,C(=S)=S,1.2632,20
6348,C(=S)=S,1.2632,20
6348,C(=S)=S,1.26,
